"usageclass","checkouttype","materialtype","checkoutyear","checkoutmonth","checkouts","title","creator","subjects","publisher","publicationyear"
"Physical","Horizon","BOOK","2016","10","5","Hip hop dog / words by Chris Raschka ; pictures by Vladimir Radunsky.","Raschka, Christopher","Stories in rhyme Juvenile fiction, Dogs Fiction, Hip hop Juvenile fiction, Rap Music Juvenile fiction","Harper,","2010."
"Digital","OverDrive","EBOOK","2016","10","2","The First Word: The Search for the Origins of Language","Christine Kenneally","Language Arts, Nonfiction, Science","Penguin Group (USA), Inc.","2008"
"Physical","Horizon","BOOK","2016","10","2","Cuisine and empire : cooking in world history / Rachel Laudan.","Laudan, Rachel, 1944-","Cooking History, Food habits History, Food Social aspects","University of California Press,","c2013."
"Physical","Horizon","BOOK","2016","10","1","Architecture and ideology in early medieval Spain / Jerrilynn D. Dodds.","Dodds, Jerrilynn Denise","Architecture Spain, Architecture Medieval Spain, Architecture and society Spain","Pennsylvania State University Press,","c1990."
"Digital","OverDrive","EBOOK","2016","10","3","It's Always Been You: York Family Series, Book 2","Victoria Dahl","Fiction, Historical Fiction, Romance","Random House, Inc.","2011"
"Physical","Horizon","BOOK","2016","10","4","Human transit : how clearer thinking about public transit can enrich our communities and our lives / Jarrett Walker ; illustrations by Eric Orozco ... [and others].","Walker, Jarrett, 1962-","Local transit, City planning, Community development","Island Press,","c2012."
"Physical","Horizon","BOOK","2016","10","2","Amazing space Q & A / author, Mike Goldsmith ; consultant, Jacqueline Mitton.","Goldsmith, Mike, 1962-","Astronomy Juvenile literature, Outer space Juvenile literature, Space Juvenile literature","DK Pub.,","c2011."
"Digital","OverDrive","EBOOK","2016","10","1","Winter Fire","Elizabeth Lowell","Fiction, Historical Fiction, Romance","HarperCollins Publishers Inc.","2008"
"Digital","OverDrive","EBOOK","2016","10","4","Giving Chase: Chase Brothers Series, Book 1","Lauren Dane","Erotic Literature, Fiction, Romance, Suspense","Samhain Publishing, Ltd.","2013"
"Physical","Horizon","BOOK","2016","10","1","Connections / James Burke ; [with a new preface by the author].","Burke, James, 1936-","Inventions History, Technology History","Simon & Schuster Paperbacks,","2007, c1978."
"Digital","OverDrive","EBOOK","2016","10","2","Overcomplicated: Technology at the Limits of Comprehension","Samuel Arbesman","Business, Economics, Nonfiction, Technology","Penguin Group (USA), Inc.","2016"
"Physical","Horizon","BOOK","2016","10","14","Morgan the midnight fairy / by Daisy Meadows.","Meadows, Daisy","Walker Rachel Fictitious character Juvenile fiction, Tate Kirsty Fictitious character Juvenile fiction, Fairies Fiction, Magic Fiction, Camps Juvenile fiction, Friendship Fiction","Scholastic,","[2011], c2010."
"Digital","Freegal","SONG","2016","10","1","Blowin' in the Wind (Heavy)","Mountain",,,
"Physical","Horizon","BOOK","2016","10","1","Sophie and the shofar : a new year's story / Fran Manushkin ; illustrated by Rosalind Charney Kaye.","Manushkin, Fran","Rosh ha Shanah Juvenile fiction, Fasts and feasts Judaism Juvenile fiction, Jews United States Fiction, Cousins Juvenile fiction","UAHC Press,","c2001."
"Physical","Horizon","BOOK","2016","10","1","150-calorie cocktails : all-natural drinks and snacks / Stephanie Banyas.","Banyas, Stephanie","Cocktails, Low calorie diet Recipes, Cookbooks","Clarkson Potter/Publishers,","[2015]"
"Physical","Horizon","BOOK","2016","10","1","Elliot and the goblin war / Jennifer A. Nielsen ; illustrated by Gideon Kendall.","Nielsen, Jennifer A.","Goblins Juvenile fiction, Boys Juvenile fiction, Imaginary wars and battles Juvenile fiction","Sourcebooks Jabberwocky,","2010."
"Physical","Horizon","BOOK","2016","10","1","Submarine!","Beach, Edward L. (Edward Latimer), 1918-2002","Trigger Submarine, World War 1939 1945 Naval operations Submarine, World War 1939 1945 Naval operations American","Holt","[1952]"
"Physical","Horizon","BOOK","2016","10","1","Letters of Ted Hughes / selected and edited by Christopher Reid.","Hughes, Ted, 1930-1998","Hughes Ted 1930 1998 Correspondence, Poets English 20th century Correspondence","Farrar, Straus and Giroux,","2008."
"Physical","Horizon","BOOK","2016","10","4","Big little felt universe : sew it, stuff it, squeeze it, fun! / Jeanette Lim.","Lim, Jeanette","Felt work","Lark Crafts,","2011."
"Physical","Horizon","BOOK","2016","10","1","Ardilla Miedosa en la playa / Mélanie Watt ; [traducción: María Cristina Vargas].","Watt, Mélanie, 1975-","Squirrels Juvenile fiction, Fear Juvenile fiction, Beaches Juvenile fiction, Spanish language materials Fiction","SM de Ediciones,","c2010."
"Digital","Freegal","SONG","2016","10","2","Slumber Party","Britney Spears",,,
"Digital","OverDrive","EBOOK","2016","10","4","The Final Warning: Maximum Ride Series, Book 4","James Patterson","Science Fiction, Thriller, Young Adult Fiction","Hachette Digital, Inc.","2010"
"Digital","OverDrive","EBOOK","2016","10","1","The Parisian Diet: How to Reach Your Right Weight and Stay There","Dr. Jean-Michel Cohen","Health & Fitness, Nonfiction","Random House, Inc.","2013"
"Digital","Freegal","SONG","2016","10","1","When You Need Me","Bruce Springsteen",,,
"Physical","Horizon","BOOK","2016","10","1","Operation Exodus : from the Nazi death camps to the promised land : a perilous journey that shaped Israel's fate / Gordon Thomas.","Thomas, Gordon, 1933-","Jewish refugees Palestine History 20th century, Jewish refugees Europe History 20th century, Exodus 1947 Ship, Palestine Emigration and immigration History 20th century, Holocaust survivors Palestine","Thomas Dunne Books : St. Martin's Press,","c2010."
"Physical","Horizon","BOOK","2016","10","3","A hundred flowers / Gail Tsukiyama.","Tsukiyama, Gail","Families China Fiction, China History 20th century Fiction, Historical fiction","St. Martin's Press,","2012."
"Physical","Horizon","BOOK","2016","10","1","Wanting / Richard Flanagan.","Flanagan, Richard, 1961-","Franklin John Sir 1786 1847 Fiction, Franklin Jane Griffin Lady 1792 1875 Fiction, Dickens Charles 1812 1870 Fiction, Aboriginal Tasmanians Fiction, Aboriginal Australians Fiction, Children Aboriginal Australian Australia Tasmania Fiction, Indigenous women Australia Tasmania Fiction, Tasmania Australia Fiction","Atlantic Monthly Press,","[2009]."
"Physical","Horizon","VIDEODISC","2016","10","2","Geisha assassin [videorecording] / Ohara Bros. ; a Jolly Roger Inc. production ; production, Tornado Film Co. Inc. ; producers, Kyosuke Ueno, Isao Kodaka ; screenplay, Isao Kodaka ; director, Gô Ohara.",,"Geishas Japan Drama, Feature films, Fiction films, Motion pictures Japanese, Martial arts films, Action and adventure films","Well Go USA [distributor],","c2008."
"Physical","Horizon","BOOK","2016","10","1","Ni de xin bu shi gong ce / Zhuo Yunzhi.","Zhuo, Yunzhi.","Chinese essays 21st century","Ming chuang chu ban she,","2010."
"Digital","Hoopla","MUSIC","2016","10","1","Canciones Tontas",,"Children's","Twin Sisters IP, LLC.",
"Digital","Hoopla","MOVIE","2016","10","1","Capitalism: A Love Story",,"Award Winning, Documentary","Starz Media",
"Physical","Horizon","BOOK","2016","10","1","Attack on Titan. No regrets. 2 / art by Hikaru Suruga ; story by Gun Snark (Nitroplus) ; [translation & editing, Ben Applegate ; lettering, Steve Woods]","Snark, Gun","Comic books strips etc Japan Translations into English, Giants Comic books strips etc, Monsters Comic books strips etc, Social classes Comic books strips etc, Science fiction comic books strips etc, Graphic novels, Comic books strips etc","Kodansha,","[2014]"
"Digital","OverDrive","EBOOK","2016","10","3","Once a Crooked Man: A Novel","David McCallum","Fiction, Humor (Fiction), Mystery, Thriller","Macmillan Publishers","2016"
"Physical","Horizon","BOOK","2016","10","1","Modern art despite modernism / Robert Storr.","Storr, Robert","Art Modern 20th century, Art Modern 20th century Exhibitions","Museum of Modern Art : Distributed by H.N. Abrams,","2000."
"Physical","Horizon","BOOK","2016","10","1","Eyes on target : inside stories from the brotherhood of the U.S. Navy SEALs / Scott McEwen and Richard Miniter.","McEwen, Scott","United States Navy SEALs History, United States Navy Commando troops History, Benghazi Consulate Attack Banghazi Libya 2012, Special operations Military science United States History 21st century","Center Street,","2014."
"Physical","Horizon","BOOK","2016","10","1","Chrissa / by Mary Casanova ; [illustrations by Richard Jones.]","Casanova, Mary","School children Juvenile fiction, Girls Juvenile fiction, Bullying Juvenile fiction","American Girl Publishing,","c2009."
"Physical","Horizon","BOOK","2016","10","2","Prefabulous : the house of your dreams, delivered fresh from the factory / Sheri Koones.","Koones, Sheri, 1949-","Prefabricated houses, Modular coordination Architecture, House construction, Architecture Domestic","Taunton Press,","c2006."
"Physical","Horizon","VIDEODISC","2016","10","1","Paris by night. 99, Tôi là người Việt Nam [videorecording] / Thúy Nga ; director, Alan Carter.",,"Popular music Vietnam 2001 2010, Songs Vietnamese, Stand up comedy Vietnam","Thúy Nga,","c2010."
"Physical","Horizon","BOOK","2016","10","1","Snakes : everything about selection, care, nutrition, diseases, breeding, and behavior : with 104 color photographs / R.D. Bartlett and Patricia P. Bartlett ; illustrations by Michele Earle-Bridges and David Wenzel.","Bartlett, R. D. (Richard D.), 1938-","Snakes as pets, Snakes","Barron's Educational Series,","c1998."
"Physical","Horizon","VIDEODISC","2016","10","3","The bucket list [videorecording] / Warner Bros. Pictures ; produced by Craig Zadan, Neil Meron, Alan Greisman, Rob Reiner ; written by Justin Zackham ; directed by Rob Reiner.",,"Cancer Patients Drama, Cancer in men Drama, Lists Drama, Older men Drama, Feature films, Fiction films, Video recordings for the hearing impaired, Comedy films, Action and adventure films","Warner Home Video,","[2008]"
"Physical","Horizon","BOOK","2016","10","2","Mario makes a move / Jill McElmurry.","McElmurry, Jill","Squirrels Juvenile fiction, Dance Juvenile fiction","Schwartz & Wade Books,","2012."
"Physical","Horizon","BOOK","2016","10","1","The flower man : a wordless picture book / by Mark Ludy.","Ludy, Mark","Color Fiction, Neighborhoods Juvenile fiction, Stories without words Juvenile fiction","Green Pastures Pub.,","c2005."
"Physical","Horizon","BOOK","2016","10","2","Playing the enemy : Nelson Mandela and the game that made a nation / John Carlin.","Carlin, John, 1956-","Mandela Nelson 1918 2013, Political prisoners South Africa Biography, South Africa Politics and government 20th century, Presidents South Africa Biography, Springboks Rugby team History","Penguin Press,","2008."
"Digital","OverDrive","AUDIOBOOK","2016","10","4","Among the Mad: Maisie Dobbs Series, Book 6 (unabridged) (Unabridged)","Jacqueline Winspear","Fiction, Historical Fiction, Mystery","Macmillan Audio","2009"
"Physical","Horizon","BOOK","2016","10","1","Đã hơn 30 năm rồi! : V.N. du ký 2006 / Huỳnh Văn Lang.","Huỳnh, Văn Lang, 1922-","Huynh Van Lang 1922 Travel Vietnam, Vietnam Description and travel","The Author,","2008."
"Physical","Horizon","BOOK","2016","10","2","Diamond Head : a novel / Cecily Wong.","Wong, Cecily","Family secrets Fiction, Families Hawaii Fiction, Chinese fiction Hawaii, Chinese Americans Fiction, Hawaii Fiction, Domestic fiction","Harper, an imprint of HarperCollinsPublishers,","[2015]"
"Digital","Hoopla","MUSIC","2016","10","2","Brave Murder Day",,"Hard Rock/Metal","Peaceville",
"Physical","Horizon","BOOK","2016","10","1","The home-based bookstore : start your own business selling used books on Amazon, eBay or your own web site / Steve Weber.","Weber, Steve (Stephen W.)","Booksellers and bookselling United States Handbooks manuals etc, Internet bookstores, Electronic commerce United States Handbooks manuals etc, Small business Management, New business enterprises","Weber Books,","c2006."
"Physical","Horizon","BOOK","2016","10","7","Aberdeen / Stacey Previn.","Previn, Stacey","Mice Fiction, Adventure and adventurers Fiction, Mice Juvenile fiction","Viking,","[2016]"
"Digital","OverDrive","EBOOK","2016","10","2","So, You Think You Can Hip-Hop: Dance Class Series, Book 1","Beka","Comic and Graphic Books, Juvenile Fiction","Macmillan Publishers","2015"
"Physical","Horizon","BOOK","2016","10","2","The hidden harbor mystery / by Franklin W. Dixon.","Dixon, Franklin W.","Hardy Boys Fictitious characters Juvenile fiction, Mystery and detective stories","Grosset & Dunlap,","1990, c1935."
"Physical","Horizon","BOOK","2016","10","1","The Penguin book of Irish fiction / edited with an introduction by Colm Tóibín.",,"English fiction Irish authors, Ireland Social life and customs Fiction","Viking,","2000."
"Physical","Horizon","BOOK","2016","10","7","Hello, mommy ZooBorns! / by Andrew Bleiman and Chris Eastland.","Bleiman, Andrew","Zoo animals Infancy Juvenile literature, Parental behavior in animals Juvenile literature","Simon Spotlight,","c2013."
"Physical","Horizon","VIDEODISC","2016","10","1","Caillou. Caillou's family favorites [videorecording] / Cookie Jar Entertainment ; Cinar ; PBS.",,"Caillou Fictitious character Juvenile drama, Parent and child Juvenile drama, Helping behavior Juvenile drama, Grandparent and child Juvenile drama, Animated television programs, Childrens television programs, Video recordings for the hearing impaired","Paramount Home Entertainment,","2008."
"Digital","Hoopla","TELEVISION","2016","10","1","Richard Belzer",,"Comedy","AXS.TV",
"Physical","Horizon","BOOK","2016","10","7","Decorate for a party : stylish and simple ideas for meaningful gatherings / Holly Becker + Leslie Shewring.","Becker, Holly.","Party decorations","Jacqui Small LLP,","2016."
"Physical","Horizon","BOOK","2016","10","2","Malice / Keigo Higashino ; translated by Alexander O. Smith with Elye Alexander.","Higashino, Keigo, 1958-","Police Japan Fiction, Murder Investigation Japan Fiction, Suspense fiction","Minotaur Books,","2014."
"Digital","OverDrive","EBOOK","2016","10","1","From Wolf to Woof: The Story of Dogs","Hudson Talbott","Juvenile Nonfiction, Pets, Picture Book Nonfiction","Penguin Group (USA), Inc.","2016"
"Physical","Horizon","VIDEODISC","2016","10","14","Once upon a time in the West [videorecording] / Paramount ; a Rafran-San Marco production ; screenplay by Sergio Donati, Sergio Leone from a story by Dario Argento, Bernardo Bertolucci, Sergio Leone. ; produced by Fulvio Morsella ; directed by Sergio Leone.",,"Murder West U S Drama, Widows Drama, Outlaws West U S Drama, Spaghetti Westerns, Western films, Fiction films, Feature films, Video recordings for the hearing impaired","Paramount Pictures ; distributed by Warner Home Video,","[2010]"
"Digital","OverDrive","AUDIOBOOK","2016","10","1","Mind Over Mind: The Surprising Power Of Expectations (unabridged) (Unabridged)","Chris Berdik","Nonfiction, Psychology","Gildan Media Corp","2013"
"Physical","Horizon","SOUNDDISC","2016","10","1","Until we touch / Susan Mallery.","Mallery, Susan","Football players Fiction, Public relations Fiction, Audiobooks, Love stories","Brilliance Audio, Inc.,","[2014]"
"Physical","Horizon","SOUNDDISC","2016","10","3","A gathering of shadows / V. E. Schwab.","Schwab, Victoria","Magic Fiction, Quantum theory Fiction, Contests Fiction, London England Fiction, Fantasy fiction, Audiobooks","Macmillan Audio,","[2016]"
"Digital","OverDrive","EBOOK","2016","10","2","Stop that Bull, Theseus!","Kate McMullan","Juvenile Fiction, Mythology","Capstone","2014"
"Physical","Horizon","BOOK","2016","10","2","The secrets of Jupiter / by Thomas K. Adamson.","Adamson, Thomas K., 1970-","Jupiter Planet Juvenile literature, Jupiter Planet Exploration Juvenile literature","Capstone Press, a Capstone imprint,","[2016]"
"Physical","Horizon","BOOK","2016","10","8","Tiny houses in the city / Mimi Zeiger.","Zeiger, Mimi","Small houses, Cities and towns Growth","Rizzoli International Publications,","2016."
"Digital","OverDrive","EBOOK","2016","10","1","On the Rez","Ian Frazier","Nonfiction, Sociology","Macmillan Publishers","2013"
"Physical","Horizon","VIDEODISC","2016","10","3","James A. Michener's Texas [videorecording] / Republic Pictures ; CBS Television Distribution ; Spelling Television ; teleplay by Sean Meredith ; directed by Richard Lang.",,"Texas History Drama, Crockett Davy 1786 1836 Drama, Houston Sam 1793 1863 Drama, Made for TV movies, Fiction television programs, Western television programs, Historical television programs, Video recordings for the hearing impaired","Paramount,","[2013]"
"Physical","Horizon","BOOK","2016","10","2","Da mu zhi Tangmu / (Fa) Fulidiruike Niebala, bian hui ; Song Xiao, yi.","Niedbala, Frédéric.","Fairy tales, Picture books for children, Chinese language materials","Xian dai chu ban she,","2014."
"Physical","Horizon","BOOK","2016","10","2","The blood promise / Mark Pryor.","Pryor, Mark, 1967-","Americans France Paris Fiction, Treasure troves Fiction, Murder Investigation Fiction, Mystery fiction","Seventh Street Books, an imprint of Prometheus Books,","2014."
"Digital","OverDrive","AUDIOBOOK","2016","10","3","How to Fly a Horse: The Secret History of Creation, Invention, and Discovery (unabridged) (Unabridged)","Kevin Ashton","Business, Nonfiction, Psychology, Self-Improvement","Books on Tape","2015"
"Digital","OverDrive","EBOOK","2016","10","1","The Great Wave: Gilded Age Misfits, Japanese Eccentrics, and the Opening of Old Japan","Christopher Benfey","History, Nonfiction","Random House, Inc.","2010"
"Digital","OverDrive","AUDIOBOOK","2016","10","1","Naomi and Ely's No Kiss List (Unabridged)","Rachel Cohn","Young Adult Fiction, Young Adult Literature","Books on Tape","2009"
"Digital","OverDrive","AUDIOBOOK","2016","10","4","Cry, the Beloved Country (Unabridged)","Alan Paton","Fiction, Literature","Blackstone Audio, Inc.","2008"
"Digital","OverDrive","AUDIOBOOK","2016","10","2","Charm City: Tess Monaghan Series, Book 2 (unabridged) (Unabridged)","Laura Lippman","Fiction, Mystery","Blackstone Audio, Inc.","2007"
"Physical","Horizon","BOOK","2016","10","3","Meditation for dummies / by Stephan Bodian ; foreword by Dean Ornish, MD.","Bodian, Stephan","Meditation","John Wiley & Sons, Inc.,","[2016]"
"Digital","OverDrive","EBOOK","2016","10","2","Emergency: This Book Will Save Your Life","Neil Strauss","Current Events, Nonfiction","HarperCollins Publishers Inc.","2012"
"Digital","OverDrive","EBOOK","2016","10","2","Dragon's Keep: Wilde Island Chronicles, Book 1","Janet Lee Carey","Fantasy, Young Adult Fiction","Houghton Mifflin Harcourt Trade and Reference","2011"
"Physical","Horizon","BOOK","2016","10","1","Asphalt gods : an oral history of the Rucker Tournament / Vincent M. Mallozzi.","Mallozzi, Vincent M.","Rucker Tournament Basketball History, Basketball Tournaments New York State Harlem New York History","Doubleday,","c2003."
"Physical","Horizon","BOOK","2016","10","1","Vampires dead ahead / Cheyenne McCray.","McCray, Cheyenne","Women private investigators New York State New York Fiction, Demonology Fiction, Paranormal romance stories","St. Martin's Paperbacks,","2011."
"Physical","Horizon","BOOK","2016","10","11","Powerhouse : the untold story of Hollywood's Creative Artists Agency / James Andrew Miller.","Miller, James A. (James Andrew), 1957-","Creative Artists Agency History, Theatrical agencies United States History, Theatrical agents United States, Performing arts United States History 20th century","Custom House, an imprint of William Morrow,","[2016]"
"Digital","OverDrive","AUDIOBOOK","2016","10","1","Life Expectancy (Unabridged)","Dean Koontz","Fiction, Thriller","Books on Tape","2006"
"Digital","OverDrive","EBOOK","2016","10","2","Six-Gun Snow White","Catherynne M. Valente","Fantasy, Fiction, Historical Fiction, Mythology","Simon & Schuster, Inc.","2015"
"Physical","Horizon","BOOK","2016","10","1","Death valley : a novel / Susan Perly.","Perly, Susan,","Death Valley Calif and Nev Fiction, Road fiction","Buckrider Books,","[2016]"
"Physical","Horizon","BOOK","2016","10","1","Abracadabra : the story of magic through the ages / HP Newquist ; with illustrations by Aleksey & Olga Ivanov.","Newquist, H. P. (Harvey P.)","Magic tricks History Juvenile literature, Magic History Juvenile literature","Henry Holt and Company,","2015."
"Physical","Horizon","VIDEODISC","2016","10","1","The streets of San Francisco. Season 2, volume 1 [videorecording] / CBS Television Distribution ; produced by Quinn Martin.",,"Detectives California San Francisco Drama, Police California San Francisco Drama, Murder Investigation California San Francisco Drama, Criminal investigation California San Francisco Drama, San Francisco Calif Drama, Television series, Television cop shows, Fiction television programs, Video recordings for the hearing impaired, Detective and mystery television programs","Paramount Home Entertainment : CBS DVD,","[2008]"
"Physical","Horizon","BOOK","2016","10","1","Younger brain, sharper mind : a 6-step plan for preserving and improving memory and attention at any age / Eric R. Braverman.","Braverman, Eric R.","Brain Popular works, Brain Care and hygiene Popular works, Self care Health Popular works","Rodale ; Distributed to the trade by Macmillan,","c2011."
"Physical","Horizon","BOOK","2016","10","2","The 10 pounds off Paleo diet : the easy way to drop inches in just 28 days / writer, John Hastings.","Hastings, John.","Reducing diets, High protein diet Recipes, Prehistoric peoples Nutrition","Oxmoor House,","[2015]"
"Physical","Horizon","BOOK","2016","10","3","Who was Queen Victoria? / by Jim Gigliotti ; illustrated by Max Hergenrother.","Gigliotti, Jim","Victoria Queen of Great Britain 1819 1901 Juvenile literature, Queens Great Britain Biography Juvenile literature, Great Britain History Victoria 1837 1901 Juvenile literature, Victoria Queen of Great Britain 1819 1901, Kings queens rulers etc, Great Britain History Victoria 1837 1901","Grosset & Dunlap, an imprint of Penguin Group (USA) LLC,","[2014]"
"Physical","Horizon","BOOK","2016","10","2","The Flash : a celebration of 75 years.",,"Flash Fictitious character Comic books strips etc, Superheroes Comic books strips etc, Superhero comics, Graphic novels, Comics Graphic works","DC Comics,","[2015]"
"Physical","Horizon","BOOK","2016","10","3","Killing floor / Lee Child.","Child, Lee","Reacher Jack Fictitious character Fiction, Private investigators Georgia Fiction, Government investigators Fiction, Georgia Fiction, Mystery fiction, Large type books","Thorndike Press,","2010."
"Physical","Horizon","BOOK","2016","10","2","Mary and her little lamb : the true story of the famous nursery rhyme / Will Moses.","Moses, Will","Sheep Fiction, Animals Infancy Juvenile fiction, Farm life Massachusetts Juvenile fiction, Schools Fiction, Massachusetts History 1775 1865 Juvenile fiction","Philomel Books,","2011."
"Digital","OverDrive","EBOOK","2016","10","1","The New Case for Gold","James Rickards","Business, Nonfiction, Politics","Penguin Group (USA), Inc.","2016"
"Digital","OverDrive","EBOOK","2016","10","1","Don't Talk to Strangers: Keye Street Series, Book 3","Amanda Kyle Williams","Fiction, Mystery, Suspense, Thriller","Random House, Inc.","2014"
"Physical","Horizon","VIDEODISC","2016","10","9","Must love dogs [videorecording] / Warner Bros. Pictures presents an UBU/Team Todd production ; produced by Suzanne Todd, Jennifer Todd, Gary David Goldberg ; screenplay by Gary David Goldberg ; directed by Gary David Goldberg.",,"Man woman relationships Drama, Online dating Drama, Love Drama, Feature films, Romantic comedy films, Video recordings for the hearing impaired","Warner Home Video,","c2005."
"Physical","Horizon","VIDEODISC","2016","10","13","Henning Mankell's Wallander [videorecording] / Yellow Bird.",,"Wallander Kurt Fictitious character Drama, Police Sweden Drama, Murder Investigation Drama, Sweden Drama, Television cop shows, Detective and mystery television programs, Fiction television programs, Television series, Made for TV movies","Music Box Films,","[2012]"
"Physical","Horizon","BOOK","2016","10","1","Stalking trophy mule deer / Walt Prothero.","Prothero, Walt","Big game hunting, Mule deer hunting, Deer","Horizon Publishers & Distributors,","c1993."
"Physical","Horizon","BOOK","2016","10","1","Contrato blindado / Kyra Davis ; [traducción, Anjana Martínez].","Davis, Kyra","Adultery Nevada Las Vegas Fiction, Fianc‚es United States Fiction, Man woman relationships United States Fiction, Sex United States Fiction, Sex in the workplace United States Fiction, Erotic fiction","Suma De Letras,","2014."
"Physical","Horizon","SOUNDDISC","2016","10","3","Lamentate [sound recording] / Arvo Pärt.","Pärt, Arvo","Piano with orchestra, Laments, Sacred vocal quintets Unaccompanied","ECM Records,","p2005."
"Physical","Horizon","BOOK","2016","10","1","Shopaholic to the stars / Sophie Kinsella.","Kinsella, Sophie","Bloomwood Becky Fictitious character Fiction, Shopping Fiction, Motion picture industry Fiction, Families California Los Angeles Fiction, Hollywood Los Angeles Calif Fiction, Large type books, Humorous fiction","Thorndike Press,","2014."
"Physical","Horizon","BOOK","2016","10","1","Rising tides / Taylor Anderson.","Anderson, Taylor, 1963-","World War 1939 1945 Fiction, Alternative histories Fiction, Science fiction","Roc/New American Library,","2011."
"Digital","OverDrive","AUDIOBOOK","2016","10","4","Aqualicious (Unabridged)","Victoria Kann","Humor (Fiction), Juvenile Fiction","HarperCollins Publishers Inc.","2015"
"Physical","Horizon","BOOK","2016","10","1","Xian you Dan / wen/tu, [Mei] Laola Wakaluo Xige ; fan yi, Yu Zhiying.","Seeger, Laura Vaccaro","Developmental biology Juvenile fiction, Creative ability Juvenile fiction, Chinese language materials Fiction, Growth Juvenile fiction","Hebei jiao yu chu ban she,","2011."
"Physical","Horizon","BOOK","2016","10","1","The Burgundian's tale / Kate Sedley.","Sedley, Kate","Roger the Chapman Fictitious character Fiction, Peddlers England Fiction, Peddling England Fiction, Great Britain History Edward IV 1461 1483 Fiction, Mystery fiction","Severn House,","2005."
"Physical","Horizon","VIDEODISC","2016","10","1","Chamku [videorecording] / Vijayta Films ; a Dharmendra presentation ; story, screenplay & dialogues, Vainteya Pvt. Ltd. ; produced by Vijayta Films Pvt. Ltd. ; directed by Kabeer Kaushik.",,"Spies Drama, India Drama, Feature films, Fiction films, Musical films, Spy films, Motion pictures Hindi, Action and adventure films","Shemaroo Entertainment,","[2008?]"
"Physical","Horizon","BOOK","2016","10","2","Bloodmage / Stephen Aryan.","Aryan, Stephen, 1977-","Soldiers Fiction, Magic Fiction, Fantasy fiction, War fiction","Orbit,","2016."
"Physical","Horizon","BOOK","2016","10","3","Fairy Tail. 32 / Hiro Mashima ; translator, Alethea Nibley and Athena Nibley ; lettering, AndWorld Design.","Mashima, Hiro, 1977-","Wizards Comic books strips etc, Guilds Comic books strips etc, Magic Comic books strips etc, Graphic novels, Fantasy comic books strips etc, Comic books strips etc","Kodansha Comics,","c2013."
"Physical","Horizon","BOOK","2016","10","2","The cooked seed : a memoir / Anchee Min.","Min, Anchee, 1957-","Min Anchee 1957, Min Anchee 1957 Family, Immigrants United States Biography, Chinese American women Biography, Authors American 20th century Biography, Asian American authors Biography","Bloomsbury,","2013."
"Digital","Freegal","SONG","2016","10","1","Wardrobe","Jambinai",,,
"Physical","Horizon","BOOK","2016","10","9","Flora and the penguin / Molly Idle.","Idle, Molly Schaar","Penguins Juvenile fiction, Human animal relationships Juvenile fiction, Skating Juvenile fiction, Friendship Juvenile fiction, Penguins Fiction, Friendship Fiction, Ice skating Fiction, Lift the flap books, Toy and movable books, Stories without words","Chronicle Books LLC,","[2014]"
"Physical","Horizon","SOUNDDISC","2016","10","1","A New Orleans Creole Christmas / Irvin Mayfield's Jazz Playhouse.","New Orleans Jazz Playhouse Review.","Christmas music, Carols Instrumental settings, Jazz 2011 2020","Basin Street Records,","[2014]"
"Physical","Horizon","BOOK","2016","10","2","The pleasures of cooking for one / Judith Jones.","Jones, Judith, 1924-","Cooking for one","Alfred A. Knopf,","2009."
"Physical","Horizon","BOOK","2016","10","1","I get hungry / Katie Marsico.","Marsico, Katie, 1980-","Children Nutrition Juvenile literature, Hunger Juvenile literature, Digestion Juvenile literature, Nutrition, Hunger, Digestion","Cherry Lake Publishing,","[2015]"
"Physical","Horizon","BOOK","2016","10","1","Cold barrel zero / Matthew Quirk.","Quirk, Matthew","Special operations Military science Fiction, Veterans Fiction, False arrest Fiction, Mistaken identity Fiction, California Fiction, Thrillers Fiction","Mulholland Books/Little, Brown and Company,","2016."
"Digital","OverDrive","EBOOK","2016","10","1","The Kama Sutra of Vatsyayana","Richard Burton","New Age, Nonfiction","Random House, Inc.","2010"
"Physical","Horizon","BOOK","2016","10","1","22 things a woman must know if she loves a man with Asperger's Syndrome / Rudy Simone ; illustrated by Emma Rios.","Simone, Rudy","Aspergers syndrome Patients Sexual behavior, Aspergers syndrome Treatment, Courtship","Jessica Kingsley Publishers,","2009."
"Physical","Horizon","BOOK","2016","10","1","The interior circuit : a Mexico City chronicle / Francisco Goldman.","Goldman, Francisco","Distrito Federal Mexico Description and travel, Mexico City Mexico Description and travel, Goldman Francisco Travel Mexico Mexico City","Grove Press,","[2014]"
"Physical","Horizon","BOOK","2016","10","1","Successful business plan secrets & strategies : America's best-selling business plan guide! / Rhonda Abrams.","Abrams, Rhonda M.","Business planning, New business enterprises Management","PlanningShop,","[2014]"
"Physical","Horizon","BOOK","2016","10","1","Serpent's kiss : a witches of East End novel / Melissa de la Cruz.","De la Cruz, Melissa, 1971-","Witches Fiction, Long Island N Y Fiction, Occult fiction","Hyperion,","c2012."
"Digital","Freegal","SONG","2016","10","1","Stand by Me","Maurice White",,,
"Digital","OverDrive","EBOOK","2016","10","1","Adult ADD: A Guide for the Newly Diagnosed","Particia Quinn","Nonfiction, Self-Improvement","New Harbinger Publications","2011"
