"usageclass","checkouttype","materialtype","checkoutyear","checkoutmonth","checkouts","title","creator","subjects","publisher","publicationyear"
"Digital","OverDrive","AUDIOBOOK","2019","1","2","The Last Goodnight: A World War II Story of Espionage, Adventure, and Betrayal (unabridged) (Unabridged)","Howard Blum","Biography & Autobiography, History, Military, Nonfiction","HarperCollins Publishers Inc.","2016"
"Physical","Horizon","BOOK","2019","1","458","Less : a novel / Andrew Sean Greer.","Greer, Andrew Sean","Authors Fiction, Gay men Fiction, Voyages and travels Fiction, Humorous fiction, Satirical literature","Little, Brown and Company,","2017."
"Physical","Horizon","BOOK","2019","1","1","Flower confidential / Amy Stewart.","Stewart, Amy","Cut flower industry United States History, Cut flower industry History","Algonquin Books,","2007."
"Physical","Horizon","VIDEODISC","2019","1","2","What's new Scooby-Doo? Complete 3rd season / Warner Bros. Animation ; Warner Bros Television ; Cartoon Network ; Warner Bros. Pictures.",,"Scooby Doo Fictitious character Juvenile drama, Criminal investigation Juvenile drama, Criminal behavior Juvenile drama, Detective and mystery television programs, Animated television programs, Childrens television programs, Fiction television programs, Television series, Video recordings for the hearing impaired","Warner Home Video,","[2008]"
"Physical","Horizon","BOOK","2019","1","1","I am Latino : the beauty in me / Sandra L. Pinkney ; photographs by Myles Pinkney.","Pinkney, Sandra L.","Latin Americans Juvenile fiction, Children Pictorial works Juvenile fiction","Little, Brown,","2007."
"Physical","Horizon","VIDEODISC","2019","1","1","Common core kindergarten reading. Phonics and word recognition / Wonderscape Education ; produced by Jeff Yonis and Fred Gallo ; written by Kristine Weida.",,"Reading Phonetic method Juvenile films, Word recognition Juvenile films, Educational films, Childrens films, Nonfiction films","Wonderscape Entertainment, LLC,","[2016]"
"Physical","Horizon","BOOK","2019","1","1","Bu li mao de po po / Heli, zhu ; Zoe, hui.","Heli.","Childrens literature Chinese, Picture books for children, Chinese language materials","Hua xue gong ye chu ban she,","2017."
"Physical","Horizon","BOOK","2019","1","1","Sight words / [text by Harriet Ziefert Inc. ; illustrations by Tanya Roitman].","Ziefert, Harriet","Vocabulary Study and teaching Early childhood Juvenile literature, Reading Early childhood Juvenile literature, English language Vowels Study and teaching Early childhood Juvenile literature, Reading Juvenile literature, Word recognition Juvenile literature","Sterling,","[2007]"
"Physical","Horizon","VIDEODISC","2019","1","4","The young ones / BBC ; written by Ben Elton, Rik Mayall, Lise Mayer with additional material by Alexei Sayle ; directed by Geoff Posner ; produced by Paul Jackson.",,"Students Drama, Roommates Drama, England Drama, Television series, Fiction television programs, Television comedies, Video recordings for the hearing impaired","BBC Video : BBC Worldwide Ltd. : 2 Entertain : Distributed by BBC Worldwide Americas ; Distributed by Warner Home Video,","[2007]"
"Physical","Horizon","BOOK","2019","1","1","The Queen's embroiderer : a true story of Paris, lovers, swindlers, and the first stock market crisis / Joan DeJean.","DeJean, Joan E.","France History Bourbons 1589 1789, Financial crises France History, Versailles France History","Bloomsbury Publishing,","2018."
"Digital","OverDrive","AUDIOBOOK","2019","1","1","There Was an Old Lady Who Swallowed a Fly (Unabridged)","Simms Taback","Juvenile Literature, Picture Book Fiction","Live Oak Media","2016"
"Physical","Horizon","VIDEODISC","2019","1","8","Du rififi chez les hommes = Rififi / Rialto Pictures ; Gaumont ; producteurs délégués, Henri Bérard, Pierre Cabaud, René Bezard ; un film de Jules Dassin ; adaptation de Jules Dassin avec la collaboration de René Wheeler, Auguste Le Breton ; dialogues, Auguste Le Breton.",,"Jewelry theft Drama, France Drama, Gangster films, Caper films, Feature films, Fiction films, Film noir, Motion pictures French","Criterion Collection,","[2014]"
"Digital","OverDrive","EBOOK","2019","1","4","A Rogue's Proposal: Cynster Family Series, Book 4","STEPHANIE LAURENS","Fiction, Historical Fiction, Romance","HarperCollins Publishers Inc.","2005"
"Physical","Horizon","SOUNDDISC","2019","1","1","La passion de Simone / Kaija Saariaho.","Saariaho, Kaija","Weil Simone 1909 1943 Songs and music, Oratorios","Ondine,","p2013."
"Digital","OverDrive","EBOOK","2019","1","1","Vermeer's Hat: The Seventeenth Century and the Dawn of the Global World","Timothy Brook","Art, History, Nonfiction","Bloomsbury USA","2018"
"Digital","OverDrive","EBOOK","2019","1","1","Dry Storeroom No. 1: The Secret Life of the Natural History Museum","Richard Fortey","Biography & Autobiography, History, Nonfiction, Science","Random House, Inc.","2008"
"Digital","OverDrive","AUDIOBOOK","2019","1","1","Rising Star: The Making of Barack Obama (unabridged) (Unabridged)","David Garrow","Biography & Autobiography, Nonfiction, Politics","HarperCollins Publishers Inc.","2017"
"Digital","OverDrive","EBOOK","2019","1","2","A Study in Death: Lady Darby Mystery Series, Book 4","Anna Lee Huber","Fiction, Historical Fiction, Mystery, Romance","Penguin Group (USA), Inc.","2015"
"Physical","Horizon","BOOK","2019","1","1","Ludwig van Beethoven : a revolutionary composer / by Joanne Mattern ; content consultant, Nanci R. Vargus, Ed.D., Professor Emeritus, University of Indianapolis ; reading consultant, Jeanne M. Clidas, Ph.D., reading specialist.","Mattern, Joanne, 1963-","Beethoven Ludwig van 1770 1827 Juvenile literature, Composers Austria Biography Juvenile literature, Composers","Children's Press,","2017."
"Physical","Horizon","BOOK","2019","1","3","Moving pictures / Terry Pratchett.","Pratchett, Terry","Discworld Imaginary place Fiction, Alchemists Fiction, Wizards Fiction, Magic Fiction, Fantasy fiction, Humorous fiction","Harper,","[2013]"
"Physical","Horizon","BOOK","2019","1","3","Wilhelm Meister's apprenticeship and travels / tr. from the German of Goethe.","Goethe, Johann Wolfgang von, 1749-1832",,"C. Scribner's sons,","1901."
"Physical","Horizon","BOOK","2019","1","1","The ancient guide to modern life / Natalie Haynes.","Haynes, Natalie","Civilization, Rome Italy, Greece","Overlook Press,","2011."
"Digital","OverDrive","EBOOK","2019","1","1","The Island of Dr Moreau","H. G. Wells","Fiction, Literature","Penguin Group (USA), Inc.","2011"
"Physical","Horizon","BOOK","2019","1","1","You don't have to drive an Uber in retirement : how to maintain your lifestyle without getting a job or cutting corners / Marc Lichtenfeld.","Lichtenfeld, Marc","Retirement income, Retirees Finance Personal, Retirement","John Wiley & Sons, Inc.,","[2018]"
"Digital","OverDrive","AUDIOBOOK","2019","1","3","The Corporation: An Epic Story of the Cuban American Underworld (unabridged) (Unabridged)","T. J. English","Biography & Autobiography, History, Nonfiction, True Crime","HarperCollins Publishers Inc.","2018"
"Physical","Horizon","BOOK","2019","1","1","Running for the hills : growing up on my mother's sheep farm in Wales / Horatio Clare.","Clare, Horatio, 1973-","Clare Horatio 1973 Childhood and youth, Sheep ranchers Wales Biography, Wales Biography","Scribner,","2006."
"Digital","OverDrive","AUDIOBOOK","2019","1","2","The Eagle of the Ninth (Abridged)","Rosemary Sutcliff","Historical Fiction, Young Adult Fiction","Naxos of America, Inc.","2014"
"Digital","OverDrive","AUDIOBOOK","2019","1","1","Other Kingdoms (Unabridged)","Richard Matheson","Fiction, Science Fiction","Blackstone Audio, Inc.","2011"
"Physical","Horizon","BOOK","2019","1","15","The third hotel / Laura van den Berg.","Van den Berg, Laura","Grief Fiction, Psychological fiction","Farrar, Straus and Giroux,","2018."
"Digital","OverDrive","EBOOK","2019","1","1","Love Story: A Novel","Karen Kingsbury","Fiction, Literature, Romance","Simon & Schuster, Inc.","2017"
"Physical","Horizon","VIDEODISC","2019","1","21","Every day / Orion Pictures ; a Likely Story/Filmwave production in association with Silver Reel Pictures ; produced by Christian Grass, Paul Trijbits, Anthony Bregman, Peter Cron ; screenplay by Jesse Andrews ; directed by Michael Sucsy.",,"Transmigration Drama, Interpersonal relations Drama, Identity Psychology Drama, Teenage girls Drama, Identity Philosophical concept Drama, Gender identity Drama, Fantasy films, Feature films, Coming of age films, Fiction films, Video recordings for the hearing impaired, Video recordings for people with visual disabilities","Warner Bros. Home Entertainment,","[2018]"
"Digital","OverDrive","EBOOK","2019","1","1","In the Suicide Mountains","John Gardner","Fiction, Literature","Open Road Integrated Media","2011"
"Physical","Horizon","VIDEODISC","2019","1","4","Il trovatore / by Giuseppe Verdi ; the Australian Opera ; libretto, Salvatore Cammarano, completed by Leone Emanuele Bardare ; producer, Elijah Moshinsky ; produced for television by Brian Adams ; director, Riccardo Pellizzeri ; for the Australian Broadcasting Corporation.",,"Operas, Filmed operas","Distributed in North America by Kultur,","[2007]"
"Physical","Horizon","BOOK","2019","1","1","Gathering of sisters : a year with my old order Mennonite family / Darla Weaver.","Weaver, Darla","Weaver Darla, Weaver Darla Family, Old Order Mennonites Biography, Mennonite women Religious life, Biographies","Herald Press,","[2018]"
"Physical","Horizon","BOOK","2019","1","5","Pathways to bliss : mythology and personal transformation / Joseph Campbell ; edited and with a foreword by David Kudler","Campbell, Joseph, 1904-1987","Mythology Psychological aspects","New World Library : Distributed to the trade by Publishers Group West,","[2004]"
"Physical","Horizon","BOOK","2019","1","2","Justice : what's the right thing to do? / Michael J. Sandel.","Sandel, Michael J.","Justice, Values, Ethics","Farrar, Straus and Giroux,","2009."
"Digital","OverDrive","AUDIOBOOK","2019","1","1","A Simple Autumn: A Seasons of Lancaster Novel (unabridged) (Unabridged)","Rosalind Lauer","Fiction, Romance","Books on Tape","2012"
"Physical","Horizon","BOOK","2019","1","1","The blood sugar solution : the ultrahealthy program for losing weight, preventing disease, and feeling great now! / Mark Hyman.","Hyman, Mark, 1959-","Blood sugar Popular works, Diabetes Diet therapy Recipes, Insulin resistance Popular works, Weight loss Popular works, Large type books","Little, Brown and Co.,","2012."
"Physical","Horizon","BOOK","2019","1","4","Valerian : the complete collection. Volume 1 / script, Pierre Christin ; artwork, Jean-claude Méziéres ; colours, Evelyne Tranlé ; [translator Jerome Saincantin]","Christin, Pierre","Space and time Comic books strips etc, Time travel Comic books strips etc, Life on other planets Comic books strips etc, Graphic novels France Translations into English, Graphic novels, Science fiction comics","9th Cinebook,","2017."
"Digital","OverDrive","EBOOK","2019","1","9","The Living Infinite: A Novel","Chantel Acevedo","Fiction, Historical Fiction, Literature","Penguin Group (USA), Inc.","2017"
"Digital","OverDrive","EBOOK","2019","1","1","The Translator","John Crowley","Fiction, Historical Fiction, Romance","HarperCollins Publishers Inc.","2012"
"Physical","Horizon","BOOK","2019","1","1","D. Gray-Man. Vol. 4, [Carnival] / story & art by Katsura Hoshino ; [English adaptation, Lance Caselman ; translation, Toshifumi Yoshida].","Hoshino, Katsura","Teenagers Comic books strips etc, Exorcists Comic books strips etc, Cartoons and comics, Graphic novels, Comics Graphic works","Viz Media, LLC,","[2007]"
"Digital","OverDrive","EBOOK","2019","1","1","Pyramid Puzzle: EJ12 Girl Hero Series, Book 10","Susannah McFarlane","Juvenile Fiction","Lemonfizz Media","2017"
"Physical","Horizon","BOOK","2019","1","1","Go get Lagoona! / by Misty Von Spooks.","Von Spooks, Misty","High schools Juvenile fiction, Monsters Juvenile fiction, Missing persons Juvenile fiction, Australia Juvenile fiction, Cyclones Juvenile fiction, Magic Juvenile fiction, Fantasy fiction","Little, Brown and Company,","2017."
"Physical","Horizon","BOOK","2019","1","1","Skip beat!. Volumes 13, 14, 15 / Yoshiki Nakamura.","Nakamura, Yoshiki","Nakamura Yoshiki Translations into English, Teenage girls Japan Tokyo Comic books strips etc, Actresses Comic books strips etc, Singers Comic books strips etc, Performing arts Comic books strips etc, Man woman relationships Comic books strips etc, Romance comics, Graphic novels","Viz Media,","2013."
"Physical","Horizon","SOUNDDISC","2019","1","1","Black Dub.","Black Dub (Musical group)","Rock music 2001 2010","Jive,","[2010]"
"Physical","Horizon","BOOK","2019","1","1","The world of microbes : bacteria, viruses, and other microorganisms / Janey Levy.","Levy, Janey","Bacteria Juvenile literature, Microorganisms Juvenile literature","Rosen Pub.,","2011."
"Physical","Horizon","VIDEODISC","2019","1","5","Shooter. Season one / Universal Cable Productions.",,"Undercover operations Drama, Veterans Drama, Television series, Action and adventure television programs, Fiction television programs, Video recordings for the hearing impaired","Universal Pictures Home Entertainment,","[2017]"
"Physical","Horizon","BOOK","2019","1","2","Alternate routes / by Tim Powers.","Powers, Tim, 1952-","Los Angeles Calif Fiction, Fantasy fiction, Action and adventure fiction, Paranormal fiction","Baen Books,","[2018]"
"Digital","OverDrive","EBOOK","2019","1","2","Let Me Be Frank with You: Frank Bascombe Series, Book 4","Richard Ford","Fiction, Literature","HarperCollins Publishers Inc.","2014"
"Physical","Horizon","BOOK","2019","1","3","A boy called Bat / written by Elana K. Arnold ; with pictures by Charles Santoso.","Arnold, Elana K.","Autism Juvenile fiction, Skunks as pets Juvenile fiction, Wildlife rehabilitation Juvenile fiction","Walden Pond Press, an imprint of HarperCollinsPublishers,","[2017]"
"Physical","Horizon","BOOK","2019","1","2","At home with books : how booklovers live with and care for their libraries / Estelle Ellis, Caroline Seebohm, Christopher Simon Sykes.","Ellis, Estelle","Library architecture United States, Library architecture Great Britain, Private libraries United States, Private libraries Great Britain, Interior architecture United States, Interior architecture Great Britain","C. Southern Books,","[1995]"
"Digital","OverDrive","EBOOK","2019","1","1","Soulmates: A Novel","Jessica Grose","Fiction, Literature, Suspense, Thriller","HarperCollins Publishers Inc.","2016"
"Physical","Horizon","BOOK","2019","1","3","Anger : wisdom for cooling the flames / Thích Nhát Hạnh.","Nhất Hạnh, Thích","Spiritual life Buddhism, Anger Religious aspects Buddhism, Compassion Religious aspects Buddhism, Emotions Philosophy","Riverhead Books,","2002."
"Digital","OverDrive","EBOOK","2019","1","1","The Covenant Kitchen: Food and Wine for the New Jewish Table","Jeff Morgan","Cooking & Food, Nonfiction","Random House, Inc.","2015"
"Physical","Horizon","BOOK","2019","1","4","Swell : a sailing surfer's voyage of awakening / Liz Clark ; illustrations by Daniella Manini.","Clark, Liz, (Sailor)","Clark Liz Sailor, Sailing, Surfing, Autobiographies","Patagonia,","[2018]"
"Digital","OverDrive","AUDIOBOOK","2019","1","1","Hexed (Unabridged)","Ilona Andrews","Fantasy, Fiction, Romance, Short Stories","Tantor Media, Inc","2011"
"Physical","Horizon","BOOK","2019","1","2","Sherlock Holmes and the miskatonic monstrosities / James Lovegrove.","Lovegrove, James","Holmes Sherlock Fiction, Watson John H Fictitious character Fiction, Detective and mystery fiction, Horror fiction","Titan Books,","2017."
"Physical","Horizon","VIDEODISC","2019","1","12","Batman. Assault on Arkham / Warner Bros. Animation ; DC Comics ; directed by Jay Oliva, Ethan Spaulding ; written by Heath Corson.",,"Batman Fictitious character Drama, Superheroes Drama, Supervillains Drama, Animated films, Fiction films, Superhero films, Feature films","Warner Home Video,","[2014]"
"Physical","Horizon","BOOK","2019","1","1","Small steps : the year I got polio / Peg Kehret.","Kehret, Peg","Kehret Peg Health Juvenile literature, Kehret Peg Juvenile literature, Poliomyelitis Patients United States Biography Juvenile literatuer Juvenile literature, Authors American Juvenile literature, Poliomyelitis Patients Rehabilitation Juvenile literature","Albert Whitman,","[2006]"
