"usageclass","checkouttype","materialtype","checkoutyear","checkoutmonth","checkouts","title","creator","subjects","publisher","publicationyear"
"Physical","Horizon","SOUNDDISC","2011","1","4","Billboard top 10 karaoke. 1980's Vol. 1 [sound recording].",,"Popular music 1981 1990, Rock music 1981 1990, Karaoke","Sybersound Records,","c2004."
"Physical","Horizon","BOOK","2011","1","1","Creating character emotions",,"Characters and characteristics, Fiction Technique, Emotions in literature",,
"Physical","Horizon","BOOK","2011","1","1","Justice League of America : the injustice league / writer, Dwayne McDuffie, Alan Burnett ; artists, Ed Benes ... [and others] ; inker, Andy Lanning ... [et al.].","McDuffie, Dwayne","Justice League of America Fictitious characters Comic books strips etc, Science fiction comic books strips etc, Graphic novels","DC Comics,","2008."
"Physical","Horizon","VIDEODISC","2011","1","81","Cats & dogs. The revenge of Kitty Galore [videorecording] / Warner Bros. Pictures presents in association with Village Roadshow Pictures ; written by Ron J. Friedman & Steve Bencich ; produced by Andrew Lazar, Polly Johnsen ; directed by Brad Peyton.",,"Dogs Juvenile drama, Cats Juvenile drama, Feature films, Childrens films, Animal films, Video recordings for the hearing impaired","Warner Home Video,","2010."
"Physical","Horizon","BOOK","2011","1","86","One day / David Nicholls.","Nicholls, David, 1966-","Friendship Fiction, Married people Fiction, Television personalities Fiction, Women authors Fiction, England Fiction, Love stories","Vintage Books,","2010."
"Physical","Horizon","SOUNDDISC","2011","1","2","Sing a song of Wiggles [sound recording] : a new collection of nursery rhymes.","Wiggles (Musical group)","Childrens songs Juvenile sound recordings, Nursery rhymes Juvenile sound recordings, Songs","Koch Records,","p2008."
"Digital","OverDrive","EBOOK","2011","1","2","Point of Impact: Bob Lee Swagger Series, Book 1","Stephen Hunter","Fiction, Thriller","Random House, Inc.","2010"
"Physical","Horizon","BOOK","2011","1","1","Higawari ichiwa / Mayumura Taku.","Mayumura, Taku, 1934-",,"Shuppan Geijutsuhsha,","Heisei 10 [1998]"
"Physical","Horizon","BOOK","2011","1","2","The sound of music companion / Laurence Maslon ; [with a foreword by Andrew Lloyd Webber].","Maslon, Laurence","Trapp Maria Augusta, Von Trapp Children, Sound of music Motion picture, Sound of music Motion picture Pictorial works, Musicals New York State New York, Musicals England London, Musicals New York State New York Pictorial works, Musicals England London Pictorial works","Fireside,","2007, c2006."
"Physical","Horizon","BOOK","2011","1","1","Dance of the gods [text (large print)] / Nora Roberts.","Roberts, Nora","Vampires Fiction, Occult fiction, Large type books","Thorndike Press,","c2006."
"Physical","Horizon","BOOK","2011","1","8","Hollywood crows : a novel / Joseph Wambaugh.","Wambaugh, Joseph","Police California Los Angeles Fiction, Hollywood Los Angeles Calif Fiction, Mystery fiction","Little, Brown,","2008."
"Physical","Horizon","BOOK","2011","1","1","Pony Express! / by Steven Kroll ; illustrated by Dan Andreasen.","Kroll, Steven","Pony express History Juvenile literature, Postal service United States History Juvenile literature, Pony express Juvenile literature","Scholastic,","c1996."
"Physical","Horizon","BOOK","2011","1","1","Exploring colored pencil",,"Drawing Study and teaching, Colored pencils, Colored pencil drawing Technique",,
"Physical","Horizon","BOOK","2011","1","5","Two flowers for the dragon. Volume 2 / by Nari Kusakawa ; [translation and adaptation, Sheldon Drzka].","Kusakawa, Nari","Fantasy comic books strips etc, Teenage girls Comic books strips etc, Graphic novels","Wildstorm,","c2008."
"Physical","Horizon","BOOK","2011","1","1","Brush mind / text, art, and design by Kazuaki Tanahashi.","Tanahashi, Kazuaki, 1933-","Tanahashi Kazuaki 1933 Sources, Zen painting, Zen calligraphy","Parallax Press,","1998."
"Physical","Horizon","VIDEODISC","2011","1","4","Mickey Rooney & Judy Garland collection [videorecording] / Metro Goldwyn Mayer.",,"Singers Drama, Musicians Drama, Vaudeville Drama, Man woman relationships Drama, Hurricanes Drama, Bands Music Drama, High school students Drama, Broadway New York N Y Drama, College students Drama, Families Drama, Comedy films, Musical films, Fiction films, Feature films, Video recordings for the hearing impaired","Turner Entertainment Co. : Distributed by Warner Home Video,","[2007]"
"Physical","Horizon","BOOK","2011","1","1","Eastward to Tartary : travels in the Balkans, the Middle East, and the Caucasus / Robert D. Kaplan.","Kaplan, Robert D., 1952-","Kaplan Robert D 1952 Travel, Balkan Peninsula Description and travel, Balkan Peninsula History, Middle East Description and travel, Middle East History, Caucasus Description and travel, Caucasus History","Random House,","c2000."
"Physical","Horizon","BOOK","2011","1","2","Dead of winter / P.J. Parrish.","Parrish, P. J.","Kincaid Louis Fictitious character Fiction, Police Michigan Fiction, Serial murders Fiction, Mystery fiction, Suspense fiction","Pinnacle Books/Kensington Pub.,","2010, c2001."
"Physical","Horizon","BOOK","2011","1","2","Chasing Redbird / Sharon Creech.","Creech, Sharon","Aunts Juvenile fiction, Uncles Juvenile fiction, Death Juvenile fiction, Grief Juvenile fiction, Family life Fiction, Guilt Juvenile fiction","HarperCollins Publishers,","c1997."
"Digital","OverDrive","AUDIOBOOK","2011","1","2","Classic Crime Short Stories (Unabridged)","Ruth Rendell","Fiction, Mystery, Short Stories, Suspense","CSA Word","2008"
"Physical","Horizon","BOOK","2011","1","3","The nightwood / Robin Muller.","Muller, Robin","Elves Folklore Juvenile literature, Celts Folklore Juvenile literature, Elves Folklore Juvenile fiction, Celts Folklore Fiction","Tundra Books,","c2010."
"Digital","OverDrive","EBOOK","2011","1","1","Perdido Street Station","China Miéville","Fiction, Science Fiction","Random House, Inc.","2009"
"Physical","Horizon","BOOK","2011","1","1","Sarah Canary",,"Historical fiction, Northwest Pacific Fiction, Chinese Americans Northwest Pacific Fiction",,
"Digital","OverDrive","AUDIOBOOK","2011","1","1","Broken Government (Unabridged)","John W. Dean","History, Nonfiction","Books on Tape","2007"
"Physical","Horizon","BOOK","2011","1","2","A wild Father's Day / Sean Callahan ; illustrated by Daniel Howarth.","Callahan, Sean, 1965-","Fathers Day Juvenile fiction, Animals Fiction","Albert Whitman & Co.,","2009."
"Physical","Horizon","BOOK","2011","1","2","Piggins / by Jane Yolen ; illustrated by Jane Dyer.","Yolen, Jane","Mystery and detective stories, Pigs Fiction, Animals Fiction","Harcourt Brace Jovanovich,","c1987."
"Physical","Horizon","VIDEOCASS","2011","1","1","American Revolution Birth of the republic",,"United States History Revolution 1775 1783, Constitutional history United States, United States Politics and government 1775 1783, United States Politics and government 1783 1789, United States History Confederation 1783 1789",,
"Physical","Horizon","BOOK","2011","1","10","Because you are my baby / by Sherry North ; illustrated by Marcellus Hall.","North, Sherry","Parent and child Juvenile fiction, Babies Fiction","Abrams Books for Young Readers,","2008."
"Physical","Horizon","BOOK","2011","1","1","Chiếc áo tàng hình / tranh, Minh Trí ; lời, Minh Quốc.","Minh Quốc, 1953-","Folklore Vietnam Juvenile literature, Folklore Vietnam, Vietnamese language materials","Kim Đồng,","[2002]"
"Physical","Horizon","BOOK","2011","1","1","The official book of the Antique Automobile Club of America : a 60-year history of dedication to the automobile / Robert C. Lichty.","Lichty, Robert C.","Antique Automobile Club of America History, Automobiles Collectors and collecting United States Societies etc","Krause Publications,","c1999."
"Physical","Horizon","VIDEODISC","2011","1","4","Digging for dinosaurs",,"Dinosaurs Juvenile films, Childrens films, Paleontology Juvenile films, Fossils Juvenile films",,
"Physical","Horizon","SOUNDDISC","2011","1","1","Transmigration",,"Big band music, Jazz 2001 2010",,
"Physical","Horizon","BOOK","2011","1","3","Nelson Mandela",,"Civil rights workers, Mandela Nelson 1918 Juvenile literature, Blacks South Africa Biography, South Africa Politics and government 1994, Mandela Nelson 1918, Presidents South Africa Biography Juvenile literature, Presidents South Africa, South Africa Politics and government 1948 1994 Juvenile literature",,
"Physical","Horizon","BOOK","2011","1","1","Mama's way / by Helen Ketteman ; pictures by Mary Whyte.","Ketteman, Helen","Clothing and dress Juvenile fiction, Mothers and daughters Juvenile fiction","Dial Books for Young Readers,","2001."
"Physical","Horizon","BOOK","2011","1","1","The noticer [text (large print)] : sometimes, all a person needs is a little perspective / Andy Andrews.","Andrews, Andy, 1959-","Conduct of life, Perspective Philosophy, Insight, Large type books","Thorndike Press,","2009."
"Physical","Horizon","BOOK","2011","1","1","Snarf attack, underfoodle, and the secret of life : the Riot brothers tell all / by Mary Amato ; illustrated by Ethan Long.","Amato, Mary","Childrens stories American Juvenile fiction, Brothers Juvenile fiction, Schools Juvenile fiction, School principals Juvenile fiction, Schools Fiction, Humorous stories, Short stories","Holiday House,","2004."
"Physical","Horizon","BOOK","2011","1","1","Cartoon modern : style and design in fifties animation / by Amid Amidi.","Amidi, Amid","Animated films United States History and criticism","Chronicle Books,","c2006."
"Physical","Horizon","BOOK","2011","1","1","cats of Mrs Calamari",,"Humorous stories, Cats Fiction, Apartment houses Fiction, Landlord and tenant Fiction",,
"Physical","Horizon","VIDEODISC","2011","1","8","Emotion coaching [videorecording] / produced by Talaris Research Institute.",,"Emotions in children, Emotions in adolescence, Parenting, Child rearing","Talaris Research Institute,","c2005."
"Physical","Horizon","BOOK","2011","1","1","kid in the red jacket",,"Humorous stories, Moving Household Fiction",,
"Physical","Horizon","BOOK","2011","1","8","The curious demise of a contrary cat / story by Lynne Berry ; pictures by Luke LaMarca.","Berry, Lynne, 1953-","Cats Juvenile fiction, Witches Fiction","Simon & Schuster Books for Young Readers,","2006."
"Digital","OverDrive","EBOOK","2011","1","1","Death of a Poison Pen: Hamish Macbeth Mystery Series, Book 19","M. C. Beaton","Fiction, Mystery","Hachette Digital, Inc.","2009"
"Physical","Horizon","BOOK","2011","1","1","moving target",,,,
"Physical","Horizon","VIDEODISC","2011","1","32","M. Butterfly [videorecording] / Geffen Pictures ; screenplay by David Henry Hwang ; produced by Gabriella Martinelli ; directed by David Cronenberg.",,"Diplomats France Drama, Singers Drama, Espionage Drama, Sex in espionage Drama, Feature films, Fiction films, Video recordings for the hearing impaired","Warner Home Video,","[2009]"
"Physical","Horizon","BOOK","2011","1","2","Learn every day about shapes : best ideas from teachers / edited by Kathy Charner.",,"Shapes Study and teaching Preschool Activity programs, Geometry Study and teaching Preschool Activity programs, Shapes Juvenile literature, Geometry Juvenile literature","Gryphon House,","c2009."
"Physical","Horizon","BOOK","2011","1","2","Oh, no, Toto! / by Katrin Hyman Tchana and Louise Tchana Pami ; illustrated by Colin Bootman.","Tchana, Katrin","Food habits Juvenile fiction, Grandmothers Juvenile fiction, Cameroon Juvenile fiction","Scholastic,","1997."
"Physical","Horizon","BOOK","2011","1","1","Hannibal rising / a novel by Thomas Harris.","Harris, Thomas, 1940-","Lecter Hannibal Fictitious character Fiction, Spirits Fiction, France Fiction, Psychological fiction, Suspense fiction","Delacorte Press,","2006."
"Physical","Horizon","VIDEODISC","2011","1","2","SpongeBob SquarePants Karate island",,"Friendship Fiction, Marine animals Fiction, Video recordings for the hearing impaired, SpongeBob SquarePants Fictitious character Fiction, Animated films, Childrens films",,
"Physical","Horizon","SOUNDDISC","2011","1","1","Pimsleur language programs. Korean [sound recording]",,"Korean language Self instruction, Korean language Sound recordings for English speakers","Recorded Books,","p2001."
"Physical","Horizon","BOOK","2011","1","2","Learning Processing : a beginner's guide to programming images, animation, and interaction / Daniel Shiffman.","Shiffman, Daniel","Processing Computer program language, Interactive multimedia","Morgan Kaufmann/Elsevier,","c2008."
"Physical","Horizon","BOOK","2011","1","2","Brick lane : a novel / Monica Ali.","Ali, Monica, 1967-","Bangladeshis England Fiction, Women immigrants England Fiction, Young women Fiction, London England Fiction, Bangladesh Fiction, Bildungsromans","Scribner,","2003."
"Physical","Horizon","BOOK","2011","1","3","Oceans and seas / Stephen Savage.","Savage, Stephen, 1960-","Ocean Juvenile literature, Seas Juvenile literature, Marine ecology Juvenile literature","Kingfisher : Distributed in the U.S. by Macmillan,","c2010."
"Physical","Horizon","BOOK","2011","1","2","Noir / Olivier Pauvert ; translated by Adriana Hunter.","Pauvert, Olivier","Murder Investigation France Fiction, Fugitives from justice Fiction, Dystopias","Counterpoint,","2007."
"Physical","Horizon","BOOK","2011","1","2","Mike and the bike",,"Stories in rhyme, Bicycles and bicycling Fiction",,
"Physical","Horizon","SOUNDDISC","2011","1","1","Go with the flow",,"Popular music 2001 2010, Popular instrumental music 2001 2010",,
"Physical","Horizon","BOOK","2011","1","1","In search of the greatest golf swing : chasing the legend of Mike Austin, the man who launched the world's longest drive, and taught me to hit like a pro / Philip Reed.","Reed, Philip (Philip C.)","Austin Mike 1910, Golfers Biography United States, Teacher student relationships United States, Swing Golf","Carroll & Graf Publishers,","2004."
"Physical","Horizon","BOOK","2011","1","2","Dominic the Lords of Satyr",,"Erotic fiction",,
"Physical","Horizon","BOOK","2011","1","1","Within the context of no context / George W.S. Trow.","Trow, George W. S.","Trow George W S, Popular culture United States, United States Civilization 1945","The Atlantic Monthly Press,","1997."
"Digital","OverDrive","EBOOK","2011","1","1","Drizzle","Kathleen Van Cleve","Juvenile Fiction","Penguin Group (USA), Inc.","2010"
"Physical","Horizon","BOOK","2011","1","2","Violets are blue a novel",,"Mystery fiction, Cross Alex Fictitious character Fiction, Police Washington D C Fiction, Washington D C Fiction, Vampires Fiction, San Francisco Calif Fiction, Role playing Fiction",,
"Physical","Horizon","BOOK","2011","1","3","Food",,"Food, Food Juvenile literature",,
"Physical","Horizon","VIDEOCASS","2011","1","1","Etosha Africas untamed wilderness",,"Video recordings for the hearing impaired, Etosha National Park Namibia, Zoology Namibia Etosha National Park, Animal ecology Namibia Etosha National Park",,
"Physical","Horizon","SOUNDDISC","2011","1","6","A winter symphony [sound recording] / Sarah Brightman.","Brightman, Sarah, 1960-","Christmas music, Carols English, Ave Maria Music, Popular music 2001 2010","Manhattan Records,","p2008."
"Physical","Horizon","BOOK","2011","1","1","The plot to seize the White House / Jules Archer.","Archer, Jules","United States Politics and government 1933 1945, Fascism United States, Subversive activities United States, Butler Smedley D Smedley Darlington 1881 1940","Skyhorse Pub.,","c2007."
"Physical","Horizon","BOOK","2011","1","3","Death of an Englishman / Magdalen Nabb.","Nabb, Magdalen, 1947-2007","Guarnaccia Marshal Fictitious character Fiction, Police Italy Florence Fiction, Florence Italy Fiction, Mystery fiction","Soho Press,","2001."
"Physical","Horizon","BOOK","2011","1","1","The theft & the miracle / Rebecca Wade.","Wade, Rebecca","Statues Juvenile fiction, Artists Juvenile fiction, Conduct of life Fiction, Self confidence Juvenile fiction, Cathedrals Juvenile fiction, England Juvenile fiction","Katherine Tegen Books,","2007."
"Physical","Horizon","VIDEODISC","2011","1","21","Peanuts. 1970's collection, Vol. 1 [videorecording].",,"Brown Charlie Fictitious character Juvenile fiction, Van Pelt Lucy Fictitious character Juvenile fiction, Van Pelt Linus Fictitious character Juvenile fiction, Snoopy Fictitious character Juvenile fiction, Animated films, Childrens films, Video recordings for the hearing impaired","Warner Home Video,","2009."
"Physical","Horizon","BOOK","2011","1","2","Earth science fair projects using rocks minerals magnets mud and more",,"Science projects, Earth science projects Juvenile literature",,
"Physical","Horizon","BOOK","2011","1","2","Hopscotch",,"Science fiction",,
"Physical","Horizon","BOOK","2011","1","1","Modern souls / photographed by Herb Ritts.","Ritts, Herb","Portrait photography, Fashion photography","Donna Karan New York,","c1995."
"Physical","Horizon","VIDEODISC","2011","1","4","Vaibureta Vibrator",,"Man woman relationships Japan Drama, Feature films, Motion pictures Japanese",,
"Physical","Horizon","BOOK","2011","1","2","The best in tent camping, Oregon : a guide for car campers who hate RVs, concrete slabs, and loud portable stereos / Jeanne Louise Pyle ; revised by Paul Gerald.","Pyle, Jeanne L., 1954-","Camping Oregon Guidebooks, Camp sites facilities etc Oregon Guidebooks, Oregon Guidebooks","Menasha Ridge Press ; Distributed by Globe Pequot Press,","c2009."
"Physical","Horizon","BOOK","2011","1","2","Style city : how London became a fashion capital / Robert O'Byrne ; consultant, Annette Worsley-Taylor.","O'Byrne, Robert, 1959-","Fashion design England London History, Clothing trade England London, Fashion shows England London","Frances Lincoln,","c2009."
"Physical","Horizon","SOUNDDISC","2011","1","2","Zora and me [sound recording] / Victoria Bond and T. R. Simon.","Bond, Victoria, 1979-","Hurston Zora Neale Childhood and youth Juvenile fiction, Bildungsromans, Race relations Juvenile fiction, African Americans Juvenile fiction, Eatonville Fla History 20th century Juvenile fiction","Brilliance Audio,","p2010."
"Physical","Horizon","BOOK","2011","1","1","Catherine the great journey",,"Diaries Fiction, Kings queens rulers etc Fiction, Catherine II Empress of Russia 1729 1796 Fiction, Elizabeth Empress of Russia 1709 1762 Fiction, Peter III Emperor of Russia 1723 1762 Fiction, Russia History Elizabeth 1741 1762 Fiction",,
"Physical","Horizon","BOOK","2011","1","1","Obresti mechtu / Nora Roberts ; [per. s angl. I.L. Faĭnshteĭn].","Roberts, Nora","Friendship Fiction, Monterey Calif Fiction","ĖKSMO,","2009."
"Physical","Horizon","BOOK","2011","1","2","Inglés sin barreras : el gran diccionario bilingüe : Español-Inglés, Inglés-Español.",,"Spanish language Dictionaries English, English language Dictionaries Spanish","Lexicon ; Espasa Calpe","c2004, 2000."
"Physical","Horizon","SOUNDDISC","2011","1","6","Guided meditations for difficult times [sound recording] / Jack Kornfield.","Kornfield, Jack, 1945-","Meditation Buddhism, Vipasyana Buddhism","Sounds True,","p2010."
"Physical","Horizon","SOUNDDISC","2011","1","4","Vintage Grappelli [sound recording] / Stéphane Grappelli.","Grappelli, Stéphane","Jazz 1971 1980, Jazz 1981 1990, Violin music Jazz","Concord Jazz,","p2001."
"Physical","Horizon","BOOK","2011","1","1","Kʻillŏ lisŭtʻŭ / No Hŭi-jun changpʻyŏn sosŏl.","No, Hŭi-jun","Murderers Fiction, Guerrillas Korea Fiction","Raendŏm Hausŭ,","2007."
"Physical","Horizon","BOOK","2011","1","1","My very own Valentines Day a book of cooking and crafts",,"Valentines Day, Cooking, Valentine decorations, Valentine decorations Juvenile literature, Valentine cookery Juvenile literature, Menus Juvenile literature",,
"Physical","Horizon","BOOK","2011","1","1","Master the Miller Analogies Test",,"Miller analogies test Study guides",,
"Physical","Horizon","BOOK","2011","1","1","Building self esteem the Christian dimension",,"Self esteem Religious aspects Christianity",,
"Physical","Horizon","BOOK","2011","1","1","Kingfisher young peoples book of living worlds",,"Ecology Juvenile literature, Biology Juvenile literature",,
"Physical","Horizon","BOOK","2011","1","3","Whip it / Shauna Cross.","Cross, Shauna","Roller derby Juvenile fiction, Identity Psychology Juvenile fiction, Interpersonal relations Juvenile fiction, High schools Juvenile fiction, Schools Fiction, Texas Juvenile fiction","Square Fish/H. Holt,","2009, c2007."
"Physical","Horizon","VIDEODISC","2011","1","3","Mystery of the senses Vision",,"Visual perception, Visualization, Senses and sensation, Neural receptors, Video recordings for the hearing impaired, Educational television programs",,
"Physical","Horizon","BOOK","2011","1","1","ECOpreneuring : putting purpose and the planet before profits / John Ivanko & Lisa Kivirist.","Ivanko, John D. (John Duane), 1966-","Business enterprises Environmental aspects, Industrial management Environmental aspects, Green marketing, Entrepreneurship, Social responsibility of business","New Society Publishers,","c2008."
"Physical","Horizon","BOOK","2011","1","1","France : a primary source cultural guide / Michael A. Sommers.","Sommers, Michael A., 1966-","France Juvenile literature","PowerPlus Books,","2005."
"Physical","Horizon","SOUNDDISC","2011","1","3","Dimanche a bamako",,"Popular music Mali 2001 2010, Songs French Mali",,
"Physical","Horizon","VIDEODISC","2011","1","1","Initial D Battle 09 FC3S vs AE86 Akinas superstar challenge",,"Anime Japan, Automobile racing Drama, Adventure racing Drama",,
"Physical","Horizon","BOOK","2011","1","1","Seen by moonlight",,"Love stories, Historical fiction, Virginia Fiction",,
"Physical","Horizon","BOOK","2011","1","1","Haiti",,"Haiti Juvenile literature, Haiti",,
"Digital","OverDrive","EBOOK","2011","1","1","Sexy Beast","Kate Douglas","Erotic Literature, Fiction","Random House, Inc.","2006"
"Digital","OverDrive","AUDIOBOOK","2011","1","1","The Hitchhiker's Guide to the Galaxy: The Hitchhiker's Guide to the Galaxy Series, Book 1 (unabridged) (Unabridged)","Douglas Adams","Fiction, Science Fiction, Science Fiction & Fantasy","Books on Tape","2006"
"Physical","Horizon","BOOK","2011","1","1","Whats that noise",,"Night Fiction, Imagination Fiction, Sound Fiction, Snoring Fiction",,
"Physical","Horizon","BOOK","2011","1","5","The great man : a novel / Kate Christensen.","Christensen, Kate, 1962-","Painters Fiction, Psychological fiction","Doubleday,","c2007."
"Physical","Horizon","BOOK","2011","1","1","Kids make history : a new look at America's story / Susan Buckley and Elspeth Leacock ; Illustrations by Randy Jones.","Buckley, Susan Washburn","United States Social life and customs Juvenile literature, Children United States Social life and customs Juvenile literature, United States Social conditions Juvenile literature, Children United States Social conditions Juvenile literature, United States Biography Juvenile literature, Children United States Biography Juvenile literature","Houghton Mifflin,","2006."
"Physical","Horizon","BOOK","2011","1","6","Violet's music / by Angela Johnson ; illustrated by Laura Huliska-Beith.","Johnson, Angela, 1961-","Musicians Juvenile fiction, Bands Music Juvenile fiction","Dial Books for Young Readers,","c2004."
"Physical","Horizon","BOOK","2011","1","3","Sacrifice [text (large print)] / S.J. Bolton.","Bolton, S. J.","Women surgeons Fiction, Women Crimes against Fiction, Murder Investigation Fiction, Legends Scotland Shetland Fiction, Human sacrifice Scotland Shetland Fiction, Shetland Scotland Fiction, Large type books, Mystery fiction, Suspense fiction","Thorndike Press,","2008."
"Physical","Horizon","BOOK","2011","1","36","Day of the Dragon King / by Mary Pope Osborne ; illustrated by Sal Murdocca.","Osborne, Mary Pope","Time travel Juvenile fiction, Magic Fiction, Tree houses Juvenile fiction, China History Han dynasty 202 B C 220 A D Juvenile fiction","Random House,","c1998."
"Physical","Horizon","SOUNDDISC","2011","1","3","House party [sound recording] / Dan Zanes and friends.","Zanes, Dan","Childrens songs Juvenile sound recordings, Songs","Festival Five,","p2003."
"Physical","Horizon","SOUNDDISC","2011","1","2","Baby Banana [sound recording].","Derryberry, Debi","Childrens songs Juvenile sound recordings, Childrens stories Juvenile sound recordings, Songs","Very Derryberry,","p2009."
"Physical","Horizon","BOOK","2011","1","1","Shadow the deer",,"Deer Juvenile literature",,
"Physical","Horizon","BOOK","2011","1","5","London / Richard Platt ; illustrated by Manuela Cappon.","Platt, Richard","London England History Juvenile literature, London England Juvenile literature","Kingfisher ; [distributed in the U.S. by Macmillan],","2009."
"Physical","Horizon","VIDEODISC","2011","1","26","war within",,"Video recordings for the hearing impaired, Terrorism Drama, Feature films, Suicide bombers Drama",,
"Physical","Horizon","SOUNDDISC","2011","1","1","British writers [sound recording] / compiled by Richard Fairman.",,"Authors English 20th century Interviews, English literature 20th century, Nonfiction radio programs","British Library : BBC,","2008."
"Physical","Horizon","SOUNDDISC","2011","1","3","Earth sun moon",,"Rock music 1981 1990",,
"Physical","Horizon","BOOK","2011","1","2","feelings book the care keeping of your emotions",,"Emotions, Life skills, Girls Psychology Juvenile literature, Girls Psychology, Emotions in children Juvenile literature",,
"Physical","Horizon","BOOK","2011","1","1","Cast in secret",,"Fantasy fiction, Missing children Fiction, Magic Fiction",,
"Physical","Horizon","SOUNDDISC","2011","1","2","Louisa May Alcott [sound recording] : [a personal biography] / Susan Cheever.","Cheever, Susan","Alcott Louisa May 1832 1888, Authors American 19th century Biography","Tantor Audio,","p2010."
"Physical","Horizon","BOOK","2011","1","1","Godfather of night : a Greek mafia father, a drug runner son, and an unexpected shot at redemption / Kevin Pappas.","Pappas, Kevin","Pappas Kevin, Mafia United States, Organized crime United States, Criminals United States Biography","Ballantine Books,","c2009."
"Physical","Horizon","BOOK","2011","1","3","French gardener",,"Love stories, Country life England Fiction, Gardening Fiction, Triangles Interpersonal relations Fiction, Gardens Fiction, French England Fiction, Country homes England Fiction",,
"Physical","Horizon","BOOK","2011","1","1","Heart of thunder",,"Love stories, Large type books",,
"Digital","Freegal","SONG","2011","1","1","Chimes Of Freedom","Youssou N'Dour;Bruce Cockburn",,,
"Physical","Horizon","BOOK","2011","1","7","Chanterelle dreams, amanita nightmares : the love, lore, and mystique of mushrooms / Greg A. Marley.","Marley, Greg A., 1955-","Mushrooms, Mushrooms Identification, Cooking Mushrooms","Chelsea Green Pub.,","c2010."
"Digital","OverDrive","EBOOK","2011","1","1","CliffsNotes Emily Dickinson: Selected Poems","Mordecai Marcus","Literary Criticism, Nonfiction, Study Aids & Workbooks","John Wiley & Sons, Inc.","2010"
"Physical","Horizon","BOOK","2011","1","1","Blanca's feather / by Antonio Hernández Madrigal ; illustrated by Suzan Gerardo.","Madrigal, Antonio Hernandez","Benediction Juvenile fiction, Chickens Fiction, Christian life Juvenile fiction","Rising Moon,","2000."
"Physical","Horizon","VIDEODISC","2011","1","1","Barney Can you sing that song",,"Friendship Fiction, Childrens songs Juvenile films, Barney Fictitious character Fiction, Video recordings for the hearing impaired, Childrens films, Television game shows Fiction",,
"Physical","Horizon","BOOK","2011","1","1","Sink or swim new job new boss 12 weeks to get it right",,"Success in business, Work, Career development, Self presentation",,
"Physical","Horizon","BOOK","2011","1","1","Cô đơn : tập truyện ngắn / Bùi Anh Tấn.","Bùi, Anh Tấn","Short stories Vietnamese","Trẻ,","2008."
"Physical","Horizon","MUSIC","2011","1","1","Boublil and Schönbert's legendary musical [music] : Les misérables : the musical that swept the world : in concert / music by Claude-Michel Schönberg.","Schönberg, Claude-Michel","Musicals Excerpts Vocal scores with piano","Alain Boublil Music ; Exclusively distributed by H. Leonard,","[2003]"
"Physical","Horizon","SOUNDDISC","2011","1","6","Dance party in the Balkans [sound recording] / Alaska in Winter.","Alaska in Winter (Musical group)","Popular music 2001 2010, Rock music 2001 2010","Milan,","p2008."
"Physical","Horizon","BOOK","2011","1","1","People of the Stone Age : hunter-gatherers and early farmers / general editor, Göran Burenhult ; foreword by Lord Colin Renfrew.",,"Stone age, Agriculture Prehistoric","HarperSanFrancisco,","c1993."
"Physical","Horizon","BOOK","2011","1","7","Arthur and the race to read / text by Stephen Krensky.","Krensky, Stephen","Marathons Fiction, Animals Fiction","Little, Brown,","2001."
"Physical","Horizon","BOOK","2011","1","1","Mountain in the clouds : a search for the wild salmon / Bruce Brown ; with a new preface by the author.","Brown, Bruce, 1950-","Pacific salmon Washington State, Pacific salmon fisheries Washington State Management, Indians of North America Fishing Washington State, Fishery resources Hatchery vs wild stocks, Pacific salmon fisheries Political aspects Washington State, Wildlife conservation Washington State","University of Washington Press,","1995."
"Physical","Horizon","BOOK","2011","1","3","Rothko / edited by Achim Borchardt-Hume ; with contributions by Briony Fer ... [and others].","Rothko, Mark, 1903-1970","Rothko Mark 1903 1970 Exhibitions","Tate Pub.,","2008."
"Physical","Horizon","BOOK","2011","1","1","Sharpe's revenge : Richard Sharpe and the peace of 1814 / Bernard Cornwell.","Cornwell, Bernard","Sharpe Richard Fictitious character Fiction, Toulouse Battle of Toulouse France 1814 Fiction, Napoleonic Wars 1800 1815 Fiction, Great Britain History Military 19th century Fiction, Spain History Military 19th century Fiction, War stories","Penguin Books,","2001, c1989."
"Physical","Horizon","BOOK","2011","1","1","City living / Frank C. Laubach, Elizabeth Mooney Kirk, Robert S. Laubach.","Laubach, Frank Charles, 1884-1970","Readers for new literates, Reading Adult education, High interest low vocabulary books","New Readers Press,","c1991."
"Physical","Horizon","SOUNDDISC","2011","1","3","Choices [sound recording] / the Terence Blanchard Group.","Terence Blanchard Group","Jazz 2001 2010, Trumpet music Jazz, Jazz vocals","Concord Jazz,","p2009."
"Digital","OverDrive","AUDIOBOOK","2011","1","1","Tour of Duty: John Kerry and the Vietnam War (abridged) (Abridged)","Douglas Brinkley","Biography & Autobiography, Military, Nonfiction, Politics","HarperCollins Publishers Inc.","2005"
"Digital","Freegal","SONG","2011","1","1","If I Keep My Heart Out Of Sight","James Taylor",,,
"Digital","OverDrive","EBOOK","2011","1","2","Post Office","Charles Bukowski","Classic Literature, Fiction","HarperCollins Publishers Inc.","2011"
