"usageclass","checkouttype","materialtype","checkoutyear","checkoutmonth","checkouts","title","creator","subjects","publisher","publicationyear"
"Digital","Freegal","SONG","2012","1","1","No Hay Nada Completo","Vicente Fernandez",,,
"Digital","Freegal","SONG","2012","1","1","Que Milagro Chaparrita","Vicente Fernandez",,,
"Physical","Horizon","BOOK","2012","1","3","The Hollows insider : new fiction, facts, maps, murders, and more in the world of Rachel Morgan / Kim Harrison.","Harrison, Kim, 1966-","Harrison Kim Authorship, Harrison Kim Characters, Morgan Rachel Fictitious character, Witches in literature, Paranormal fiction Authorship, Suspense fiction Authorship","Harper Voyager,","c2011."
"Physical","Horizon","BOOK","2012","1","2","7 minutes of magic : the ultimate energy workout / Lee Holden with Doug Abrams.","Holden, Lee, 1969-","Exercise, Exercise Physiological aspects, Physical fitness","Avery,","c2007."
"Physical","Horizon","MIXED","2012","1","2","ILLM El pr¡ncipe",,,,
"Physical","Horizon","VIDEODISC","2012","1","27","Les herbes folles [videorecording] = Wild grass / Sony Pictures Classics ; une coproduction franco-italienne F Comme Film, Studiocanal, France 2 Cinéma, Bim Distribuzione ; avec la participation de Canal+, TPS Star et Eurimages ; en association avec Cinémage 3 ; avec la participation du Centre National de la Cinématographie ; produit par Jean-Louis Livi ; scénario, Alex Réval, Laurent Herbiet ; réalisation, Alain Resnais.",,"Lost articles Drama, Man woman relationships Drama, Feature films, Fiction films, Motion pictures French","Sony Pictures Home Entertainment,","2010."
"Digital","OverDrive","AUDIOBOOK","2012","1","1","POP (Unabridged)","Gordon Korman","Young Adult Fiction","Brilliance Audio, Inc.","2009"
"Physical","Horizon","BOOK","2012","1","1","Guns what you should know",,"Gun control United States, Firearms United States Safety measures, Gun control, Firearms Safety measures, Safety",,
"Physical","Horizon","BOOK","2012","1","1","Introduction to documentary / Bill Nichols.","Nichols, Bill","Documentary films History and criticism","Indiana University Press,","c2001."
"Physical","Horizon","BOOK","2012","1","2","The summer before boys / Nora Raleigh Baskin.","Baskin, Nora Raleigh","Best friends Fiction, Friendship Fiction, Dating Social customs Juvenile fiction, Families of military personnel Juvenile fiction, Interpersonal relations Juvenile fiction, Conduct of life Fiction","Simon & Schuster Books for Young Readers,","c2011."
"Physical","Horizon","VIDEODISC","2012","1","11","Franklin. Franklin's valentines [videorecording] / Nelvana Limited ; Neurones France ; Neurones Luxembourg.",,"Valentines Day Juvenile fiction, Valentines Juvenile fiction, School children Juvenile fiction, Friendship Fiction, Childrens films, Animated films","Phase 4 Films,","2009."
"Digital","Freegal","SONG","2012","1","1","Gravity Rides Everything","Modest Mouse",,,
"Physical","Horizon","BOOK","2012","1","3","On Loving Josiah / [Olivia Fane].","Fane, Olivia, 1960-","Pedophilia Fiction, Classicists Fiction, Boarding schools England Fiction, Teacher student relationships Fiction","Maia,","c2011."
"Physical","Horizon","BOOK","2012","1","2","Export import procedures and documentation",,"Export marketing United States, Exports United States Forms, Imports United States Forms, Foreign trade regulation, International trade",,
"Physical","Horizon","BOOK","2012","1","1","Mizuumi ; Doku ; Yume / Natsuki Shizuko.","Natsuki, Shizuko, 1938-2016",,"Shinchōsha,","1988."
"Physical","Horizon","BOOK","2012","1","3","Facebook & Twitter for seniors for dummies [text (large print)] / Marsha Collier.","Collier, Marsha","Facebook Electronic resource, Twitter, Internet and older people, Large type books","Thorndike Press,","2011."
"Physical","Horizon","BOOK","2012","1","3","True blood. Volume one, All together now / [story by Alan Ball, Kate Barnow & Elisabeth Finch ; written by Mariah Huehner & David Tischman ; pencils by David Messina ; pencils assist by Claudia Balboni ; inks by David Messina & Gaetano Carlucci ; lettering by Neil Uyetake.]","Huehner, Mariah","Stackhouse Sookie Fictitious character Comic books strips etc, Cocktail servers United States Comic books strips etc, Vampires United States Comic books strips etc, Graphic novels","IDW,","[c2011]"
"Physical","Horizon","BOOK","2012","1","2","How dinosaurs took flight : the fossils, the science, what we think we know, and the mysteries yet unsolved / Christopher Sloan ; forward by Xu Xing.","Sloan, Christopher","Dinosaurs Juvenile literature, Birds Fossil Juvenile literature, Birds Origin Juvenile literature, Birds","National Geographic Society,","c2005."
"Physical","Horizon","BOOK","2012","1","2","Michael / by the editors of Rolling Stone ; [editor, Jason Fine].",,"Jackson Michael 1958 2009, Singers United States Biography","HarperStudio,","c2009."
"Physical","Horizon","SOUNDDISC","2012","1","1","Imagine and learn with music [sound recording].",,"Television music Excerpts Juvenile sound recordings, Childrens songs Juvenile sound recordings, Songs","Walt Disney Records,","p2005."
"Physical","Horizon","VIDEODISC","2012","1","3","Innocence [videorecording] / Ex Nihilo ; un film produit par Patrick Sobelman en coproduction avec Les Ateliers de Baere, Bluelight, UK Film Council, Love Streams Productions, Gimages Films ; un film écrit et réalisé par Lucile Hadžihalilovič.",,"Boarding schools Drama, Schoolgirls France Drama, Ballet dancers Drama, France Drama, Feature films, Motion pictures French, Thrillers Motion pictures","Home Vision Entertainment ; Distributed by Image Entertainment,","[2007]"
"Digital","OverDrive","EBOOK","2012","1","2","And Then You Die","Iris Johansen","Fiction, Suspense, Thriller","Random House, Inc.","2008"
"Physical","Horizon","VIDEODISC","2012","1","3","whales of August",,"Older women Drama, Sisters Drama, Feature films, Video recordings for the hearing impaired",,
"Physical","Horizon","BOOK","2012","1","1","How to get out of debt stay out of debt live prosperously",,"Finance Personal, Debt",,
"Physical","Horizon","SOUNDDISC","2012","1","1","The paper moon [sound recording] / by Andrea Camilleri ; [translated by Stephen Sartarelli].","Camilleri, Andrea","Montalbano Salvo Fictitious character Fiction, Police Italy Sicily Fiction, Sicily Italy Fiction","Blackstone Audio, Inc.,","p2010."
"Physical","Horizon","VIDEODISC","2012","1","1","Signing time. Volume 8, The great outdoors [videorecording] / Two Little Hands Productions.",,"American Sign Language Juvenile films, Children Language Juvenile films, Language acquisition Juvenile films, Deaf Means of communication Juvenile films, Sign language Songs and music Juvenile films, Infants Language Juvenile films, Childrens films, Video recordings for the hearing impaired","Two Little Hands Productions,","2005."
"Physical","Horizon","BOOK","2012","1","6","The conscientious gardener : cultivating a garden ethic / Sarah Hayden Reichard ; foreword by Peter Raven.","Reichard, Sarah H.","Sustainable horticulture, Native plant gardening, Pests Integrated control","University of California Press,","c2011."
"Physical","Horizon","BOOK","2012","1","1","Language and nationalism in Europe / edited by Stephen Barbour and Cathie Carmichael.",,"Nationalism Europe, Language and culture Europe, Europe Languages Political aspects","Oxford University Press,","2000."
"Physical","Horizon","BOOK","2012","1","7","The magic finger / Roald Dahl ; illustrated by Quentin Blake.","Dahl, Roald","Hunting stories, Magic Fiction","Viking,","1995."
"Physical","Horizon","SOUNDDISC","2012","1","3","Deth red sabaoth [sound recording] [sound recording] / Danzig.","Danzig (Musical group)","Heavy metal Music, Rock music 2001 2010","Evilive/The End Records,","p2010."
"Physical","Horizon","BOOK","2012","1","1","The Kemalists : Islamic revival and the fate of secular Turkey / Muammer Kaylan.","Kaylan, Muammer","Kemalism, Islam and secularism Turkey, Turkey History 20th century","Prometheus Books,","2005."
"Physical","Horizon","SOUNDDISC","2012","1","1","When Santa fell to Earth [sound recording] / by Cornelia Funke ; translated by Oliver G. Latsch.","Funke, Cornelia Caroline","Santa Claus Juvenile fiction, Christmas Fiction","Random House/Listening Library,","p2006."
"Physical","Horizon","SOUNDDISC","2012","1","1","Freaky Friday original soundtrack",,"Motion picture music, Rock music 2001 2010",,
"Physical","Horizon","SOUNDDISC","2012","1","2","Live in Dresden [sound recording] : wedding at the opera.","Rieu, André","Wedding music, Operas Excerpts, Violin with orchestra Arranged, Orchestral music","Denon,","p2009."
"Physical","Horizon","BOOK","2012","1","3","Draw 50 birds / Lee J. Ames with Tony D'Adamo.","Ames, Lee J.","Birds in art, Drawing Technique","Doubleday,","1996."
"Digital","Freegal","SONG","2012","1","1","Cantus  - ""Song Of The Plains""","Karl Jenkins",,,
"Physical","Horizon","VIDEODISC","2012","1","2","Brainy baby Laugh learn",,"Child development Juvenile films, Infants Development Juvenile films, Toddlers Development Juvenile films, Learning Juvenile films",,
"Physical","Horizon","BOOK","2012","1","2","Sweet persuasion",,"Sexual dominance and submission Fiction, Erotic fiction",,
"Digital","OverDrive","EBOOK","2012","1","3","¡Marimba!: Animales from A to Z","Pat Mora","Juvenile Fiction, Picture Book Fiction","Houghton Mifflin Harcourt Trade and Reference","2011"
"Physical","Horizon","BOOK","2012","1","1","Mrs. O'Leary's cow / adapted by Mary Ann Hoberman ; illustrated by Jenny Mattheson.","Hoberman, Mary Ann","Folk songs English United States Texts Juvenile literature, Cows Juvenile fiction, Fires Juvenile fiction","Little, Brown and Co.,","2007."
"Physical","Horizon","BOOK","2012","1","2","The writing of fiction, by Edith Wharton.","Wharton, Edith, 1862-1937","Fiction Technique","C. Scribner's Sons,","1925."
"Physical","Horizon","SOUNDDISC","2012","1","3","My blueberry nights music from the motion picture",,"Motion picture music, Popular music 2001 2010",,
"Physical","Horizon","BOOK","2012","1","3","Writing a successful college application essay / George Ehrenhaft.","Ehrenhaft, George","College applications, Exposition Rhetoric, Universities and colleges Admission, Academic writing","Barron's,","c2008."
"Physical","Horizon","BOOK","2012","1","1","The Norman table : the traditional cooking of Normandy / Claude Guermont with Paul Frumkin.","Guermont, Claude","Cooking French Normandy style, Normandy France Social life and customs","Scribner,","c1985."
"Physical","Horizon","BOOK","2012","1","1","The chocolate cat caper [text (large print)] / JoAnna Carl.","Carl, JoAnna","Woodyard Lee McKinney Fictitious character Fiction, Women detectives Michigan Fiction, Chocolate industry Fiction, Large type books, Michigan Fiction, Mystery fiction","Thorndike Press,","2002."
"Physical","Horizon","SOUNDDISC","2012","1","2","Cryptum [sound recording] / written by Greg Bear.","Bear, Greg, 1951-","Life on other planets Fiction, Space warfare Fiction, Science fiction","Macmillan Audio,","p2011."
"Physical","Horizon","SOUNDDISC","2012","1","3","Judy Moody saves the world",,"Environmental protection Fiction, Brothers and sisters Fiction, Schools Fiction, Contests Fiction, Humorous stories, Virginia Fiction",,
"Physical","Horizon","BOOK","2012","1","1","Meaning a cloud / J.W. Marshall.","Marshall, J. W. (John W.), 1952-",,"Oberlin College Press,","c2008."
"Physical","Horizon","BOOK","2012","1","3","50 voices of disbelief : why we are atheists / edited by Russell Blackford and Udo Schüklenk.",,"Atheists, Atheism","Wiley-Blackwell,","c2009."
"Physical","Horizon","BOOK","2012","1","1","Aliens in the East; a new history of Japan's foreign intercourse, by Harry Emerson Wildes.","Wildes, Harry Emerson, 1890-1982.","Aliens Japan, Japan History Tokugawa period 1600 1868, Japan Relations","University of Pennsylvania Press; H. Milford, Oxford University Press,","1937."
"Digital","OverDrive","AUDIOBOOK","2012","1","1","The Deportees: and Other Stories (unabridged) (Unabridged)","Roddy Doyle","Fiction, Humor (Fiction), Literature, Short Stories","Blackstone Audio, Inc.","2008"
"Physical","Horizon","BOOK","2012","1","12","Vampire knight. Vol. 13 / story & art by Matsuri Hino ; [adaptation, Nancy Thistlethwaite ; translation, Tetsuichiro Miyaki].","Hino, Matsuri","High schools Comic books strips etc, High school students Comic books strips etc, Vampires Comic books strips etc, Horror comic books strips etc, Graphic novels","Viz Media,","2011."
"Physical","Horizon","BOOK","2012","1","1","Stable smarts : sensible advice, quick fixes, and time-tested wisdom from an Idaho Horsewoman / Heather Smith Thomas ; illustrations by Gregory Wenzel.","Thomas, Heather Smith, 1944-","Horses, Horses Miscellanea","Storey Pub.,","c2005."
"Physical","Horizon","BOOK","2012","1","2","Tramping in New Zealand",,"Hiking New Zealand Guidebooks, Backpacking New Zealand Guidebooks, New Zealand Guidebooks",,
"Physical","Horizon","VIDEODISC","2012","1","1","crimson pirate",,"Pirates Caribbean Area Drama, Swashbuckler films, Feature films, Comedy films, Video recordings for the hearing impaired, Adventure films",,
"Digital","OverDrive","EBOOK","2012","1","2","When It Happens","Susane Colasanti","Romance, Young Adult Fiction, Young Adult Literature","Penguin Group (USA), Inc.","2011"
"Physical","Horizon","BOOK","2012","1","3","Parable of the talents a novel",,,,
"Physical","Horizon","BOOK","2012","1","3","The green pharmacy guide to healing foods : proven natural remedies to treat and prevent more than 80 common health concerns / James A. Duke.","Duke, James A., 1929-","Nutrition, Functional foods, Herbs Therapeutic use, Diet therapy","Rodale,","c2008."
"Physical","Horizon","VIDEODISC","2012","1","3","Frank Lloyd Wright",,"Wright Frank Lloyd 1867 1959, Wright Frank Lloyd 1867 1959 Family, Wright Frank Lloyd 1867 1959 Homes and haunts, Architects United States Biography, Architecture United States History 20th century, Prairie school Architecture, Documentary television programs, Video recordings for the hearing impaired",,
"Physical","Horizon","VIDEODISC","2012","1","21","Kabluey",,"Families Drama, Nephews Drama, Mascots Drama, Comedy films, Video recordings for the hearing impaired, Fiction films, Feature films",,
"Physical","Horizon","BOOK","2012","1","1","magic engineer",,"Recluce Imaginary place Fiction, Fantasy fiction",,
"Digital","Freegal","SONG","2012","1","2","Travelin' Soldier","Dixie Chicks",,,
"Physical","Horizon","BOOK","2012","1","1","Essential reiki teaching manual : a companion guide for reiki healers / Diane Stein.","Stein, Diane, 1948-","Reiki Healing system Handbooks manuals etc, Touch Therapeutic use, Teaching methods","Crossing Press,","c2007."
"Physical","Horizon","BOOK","2012","1","1","Why do volcanoes blow their tops Questions and answers about volcanoes and earthquakes",,"Volcanoes Miscellanea Juvenile literature, Earthquakes Miscellanea Juvenile literature, Volcanoes Miscellanea, Earthquakes Miscellanea, Questions and answers",,
"Physical","Horizon","BOOK","2012","1","3","Cam Jansen : the snowy day mystery / David A. Adler ; illus. by Susanna Natti.","Adler, David A.","Schools Fiction, Memory Juvenile fiction, Mystery and detective stories","Puffin Books,","2005, c2004."
